id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3083,Home in Oakland · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,3518,Traci,,Prescott,37.81013,-122.29266,Private room,47,3,58,2023-07-06,0.52,7,164,3,
3264,Home in Oakland · ★4.52 · 2 bedrooms · 1 bed · 1 shared bath,3241,Rebecca,,Temescal,37.83522,-122.26099,Private room,57,12,37,2022-09-08,0.21,4,46,0,
5739,Guest suite in Oakland · ★4.97 · Studio · 1 bed · 1 bath,9276,Leah And Gyorgy,,Adams Point,37.81266314006893,-122.25804724258587,Entire home/apt,77,4,314,2023-08-26,1.82,1,71,18,
23637,Home in Oakland · ★4.87 · 1 bedroom · 1 bed · 1 private bath,93339,Mika,,Montclair,37.82994,-122.20976,Private room,75,7,52,2022-08-27,0.32,1,359,0,
24916,Guest suite in Oakland · ★4.53 · Studio · 2 beds · 1 bath,98716,Judy,,Piedmont Avenue,37.83169,-122.25175,Entire home/apt,111,21,138,2023-06-20,0.86,2,253,6,
29521,Home in Oakland · ★4.63 · 2 bedrooms · 2 beds · 1 bath,124220,Kymi,,Shafter,37.83618,-122.25581,Entire home/apt,150,5,36,2022-11-23,0.24,2,53,1,
31573,Home in Oakland · ★4.48 · 3 bedrooms · 3 beds · 1.5 baths,98716,Judy,,Piedmont Avenue,37.83234,-122.25101,Entire home/apt,221,28,172,2023-01-24,1.10,2,77,12,
36702,Home in Oakland · ★4.89 · 2 bedrooms · 3 beds · 1 bath,119361,Vito,,Bushrod,37.84219,-122.26779,Entire home/apt,125,7,37,2023-04-25,0.23,1,204,5,
43343,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,147060,Jonathan,,Bushrod,37.84298,-122.26222,Entire home/apt,245,14,23,2019-06-24,0.21,2,0,0,
46787,Home in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,3241,Rebecca,,Temescal,37.83571,-122.25887,Private room,74,14,17,2023-08-17,0.11,4,157,1,
46908,Home in Oakland · ★4.95 · 2 bedrooms · 4 beds · 1 bath,210654,Mercedes,,Upper Dimond,37.80252,-122.20828,Entire home/apt,165,30,20,2023-09-02,0.34,2,247,6,
56645,Home in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,268781,Pam,,Millsmont,37.7769,-122.18037,Private room,40,21,42,2023-08-27,0.55,4,258,6,
85974,Guesthouse in Oakland · ★4.87 · 1 bedroom · 1 bed · 1 bath,471600,Ericka,,Shafter,37.84211,-122.25203,Entire home/apt,188,3,240,2023-09-14,1.60,1,353,11,
136250,Guesthouse in Oakland · ★5.0 · 2 bedrooms · 1 bed · 1 bath,667229,Mark,,Merriwood,37.83699,-122.21452,Entire home/apt,80,30,13,2023-04-11,0.16,2,108,2,
151422,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,729004,Amy,,Adams Point,37.81089,-122.25396,Entire home/apt,160,1,10,2022-07-09,0.09,1,257,0,
169599,Guest suite in Oakland · ★4.65 · 2 bedrooms · 1 bed · 1 bath,808353,Marlene,,Millsmont,37.77847,-122.17615,Entire home/apt,115,2,192,2019-12-24,1.30,1,282,0,
208186,Home in Oakland · ★4.74 · 1 bedroom · 1 bed · 1 private bath,1024552,LaurieAnn,,Cleveland Heights,37.80732,-122.24293,Private room,70,3,305,2023-07-02,2.10,2,283,5,
242472,Guest suite in Oakland · ★4.51 · 1 bedroom · 1 bed · 1 private bath,1272555,Amy,,Rockridge,37.84453,-122.25127,Private room,139,2,209,2022-10-03,1.44,2,179,2,
266996,Condo in Oakland · ★4.78 · Studio · 2 beds · 1 bath,1399511,Janet & Fred,,Northgate,37.81307,-122.2678,Entire home/apt,79,31,127,2023-08-17,0.89,1,292,3,
267025,Guesthouse in Oakland · ★4.55 · Studio · 1 bed · 1 bath,1400283,Cristi,,Longfellow,37.83406,-122.26856,Entire home/apt,91,2,33,2023-08-20,0.29,1,0,2,
341704,Home in Oakland · ★4.75 · 2 bedrooms · 2 beds · 1 bath,1700817,Jennifer,,Temescal,37.83461,-122.25536,Entire home/apt,138,4,28,2017-12-31,0.20,1,73,0,
348534,Home in Oakland · ★4.65 · 2 bedrooms · 1 bed · 1 bath,1766074,Michael,,Forestland,37.8449,-122.20309,Entire home/apt,106,2,119,2023-08-14,0.88,1,184,5,
352676,Home in Oakland · ★4.91 · 1 bedroom · 2 beds · 1 bath,1785828,Rebecca,,Bushrod,37.84194,-122.26528,Entire home/apt,87,2,203,2023-09-15,1.49,1,138,13,
387039,Rental unit in Oakland · ★4.74 · Studio · 1 bed · 1 private bath,1936623,Trevor,,Bushrod,37.84225,-122.26756,Private room,69,60,20,2022-09-30,0.15,3,321,1,
387040,Rental unit in Oakland · ★4.88 · 1 bedroom · 2 beds · 1 bath,1936623,Trevor,,Bushrod,37.84214,-122.26748,Entire home/apt,99,61,8,2015-08-31,0.07,3,352,0,
470028,Villa in Oakland · ★4.88 · 3 bedrooms · 3 baths,1748565,Foster,,Upper Rockridge,37.85138,-122.23584,Entire home/apt,2500,4,8,2018-04-21,0.07,1,343,0,
489957,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,38166,Natalie,,Shafter,37.83706,-122.25786,Private room,85,3,4,2022-09-28,0.03,1,0,1,
503632,Home in Oakland · ★4.81 · 2 bedrooms · 3 beds · 1 bath,1481714,Susie,,Shafter,37.83885,-122.25628,Entire home/apt,185,3,203,2023-09-07,1.49,1,84,10,
504137,Home in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 bath,2486127,Serena,,Sausal Creek,37.79756,-122.22064,Private room,75,7,14,2022-12-01,0.10,1,365,1,
510260,Bungalow in Oakland · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,176669,Barbara,,Longfellow,37.83388,-122.27236,Private room,54,1,411,2023-09-10,3.01,1,56,13,
515183,Condo in Oakland · ★4.89 · 2 bedrooms · 1 bed · 1.5 baths,266136,Stephen,,Shafter,37.842,-122.25807,Entire home/apt,299,3,39,2023-05-15,0.30,1,253,2,
518786,Home in Oakland · ★4.77 · 2 bedrooms · 2 beds · 1 bath,1272555,Amy,,Shafter,37.84171,-122.25377,Entire home/apt,495,3,13,2023-02-23,0.22,2,237,2,
520075,Home in Oakland · ★4.80 · 4 bedrooms · 5 beds · 2 baths,2559751,Sylvie,,Fairview Park,37.84661,-122.25534,Entire home/apt,350,4,5,2017-08-16,0.04,1,239,0,
527348,Home in Oakland · ★4.50 · 1 bedroom · 1 bed · 1 bath,627498,Monika,,Castlemont,37.7535,-122.16069,Entire home/apt,114,7,41,2021-08-30,0.30,1,134,0,
541975,Rental unit in Oakland · ★4.92 · 1 bedroom · 1 bed · 1 bath,1905683,Patricia,,Merriwood,37.85391,-122.21926,Entire home/apt,2400,365,28,2016-02-23,0.21,1,359,0,
564610,Home in Berkeley · ★5.0 · 1 bedroom · 1 bed · 1 private bath,2776801,Fred,,Claremont,37.85624,-122.22492,Private room,137,21,28,2021-11-25,0.28,1,260,0,
566065,Rental unit in Oakland · ★4.73 · 1 bedroom · 2 beds · 1 bath,2783571,Stella,,Shepherd Canyon,37.8348,-122.18895,Entire home/apt,88,21,35,2023-07-29,0.28,1,77,4,
583395,Home in Oakland · ★4.84 · 1 bedroom · 1 bed · 1 bath,2318042,Karen,,Montclair,37.832,-122.20522,Entire home/apt,89,2,345,2023-09-08,2.54,1,320,32,
620731,Home in Oakland · ★4.94 · 3 bedrooms · 3 beds · 2.5 baths,3075754,Mike,,Piedmont Avenue,37.82152,-122.25335,Entire home/apt,699,4,17,2023-02-19,0.24,1,173,2,
634312,Guest suite in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 bath,3158871,Gene,,Oakmore,37.80664,-122.20918,Entire home/apt,110,3,283,2022-05-21,2.10,1,363,0,
634476,Rental unit in Oakland · ★4.68 · 1 bedroom · 1 bed · 1 bath,98818,Josh,,Oakland Ave-Harrison St,37.81854,-122.25915,Entire home/apt,135,6,23,2023-05-01,0.21,1,50,3,
637542,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,528378,Bashir & Heather,,Allendale,37.78851,-122.20825,Entire home/apt,315,3,4,2012-12-29,0.03,2,365,0,
665674,Guest suite in Piedmont · ★4.88 · 1 bedroom · 2 beds · 1 bath,1910565,Jane And Ed,,Piedmont Avenue,37.82364,-122.25019,Entire home/apt,166,30,157,2023-04-06,1.18,1,260,3,
669183,Home in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 private bath,348493,Linda,,Piedmont Avenue,37.82364,-122.24942,Private room,100,30,75,2022-09-10,0.56,1,178,0,
674934,Home in Oakland · 1 bedroom · 1 bed · 1 bath,661426,Kemar,,Prescott,37.81406,-122.29781,Private room,135,1,1,2016-08-21,0.01,1,0,0,
702642,Home in Oakland · ★4.92 · 2 bedrooms · 4 beds · 2 baths,3606912,Anki And Jonathan,,Piedmont Avenue,37.82987,-122.25396,Entire home/apt,204,3,109,2023-07-17,0.84,1,81,7,
715585,Rental unit in Oakland · ★4.95 · 1 bedroom · 2 beds · 1 bath,3793516,Audrey,,Mosswood,37.8271,-122.26424,Entire home/apt,145,2,458,2023-09-12,3.44,5,321,40,
717000,Home in Oakland · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,3696289,Hicham,,Frick,37.77338,-122.18887,Private room,120,1,48,2022-08-22,0.39,4,89,0,
719118,Home in Oakland · 4 bedrooms · 3 beds · 2 shared baths,3709999,Fatimata,,Reservoir Hill-Meadow Brook,37.78929,-122.22759,Private room,108,3,1,2019-08-23,0.02,3,0,0,
740018,Guest suite in Oakland · ★4.65 · 1 bedroom · 1 bed · 1 bath,1357483,Andrea,,Lakeshore,37.81662,-122.23995,Entire home/apt,75,3,131,2023-05-12,0.99,1,260,8,
752039,Loft in Emeryville · ★5.0 · 1 bedroom · 1 bed · 1 bath,2307505,"Isabelle, Jason & JoeHenri",,Clawson,37.82983,-122.289,Entire home/apt,95,180,7,2023-06-30,0.05,1,258,1,
752568,Guest suite in Oakland · ★4.88 · 1 bedroom · 1 bed · 1 bath,3958182,Steven,,Trestle Glen,37.81185,-122.2412,Entire home/apt,85,3,263,2023-09-13,2.12,1,339,31,
799533,Home in Oakland · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,56678,John,,Santa Fe,37.84358,-122.27254,Private room,60,1,581,2023-09-16,5.92,1,251,74,
806104,Guesthouse in Oakland · ★4.92 · 1 bedroom · 1 bed · 1 bath,401608,Jeremy & Rachel,,Rockridge,37.85141,-122.24972,Entire home/apt,168,3,171,2023-09-14,1.31,1,304,31,
832407,Rental unit in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 bath,4729074,Claudia,,Lakeshore,37.8179,-122.24161,Entire home/apt,110,7,118,2023-09-11,0.94,1,355,8,
832622,Home in Oakland · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,4344400,Kimberly,,Millsmont,37.77718,-122.17872,Entire home/apt,161,3,92,2023-08-25,0.74,2,352,6,
869648,Rental unit in Oakland · ★4.84 · 1 bedroom · 2 beds · 1 bath,3814241,Irina,,Fairview Park,37.8439,-122.25837,Entire home/apt,129,2,449,2023-09-15,3.51,1,149,54,
871044,Rental unit in Oakland · ★4.72 · 1 bedroom · 1 bed · 1 bath,2006749,Jenny & Tom,,Paradise Park,37.84647,-122.27992,Entire home/apt,97,1,574,2023-09-04,4.60,1,350,57,
873649,Rental unit in Oakland · ★4.64 · 1 bedroom · 1 bath,4611527,Monifa,,Cleveland Heights,37.80438,-122.23975,Entire home/apt,133,2,11,2021-08-14,0.09,1,365,0,
883762,Guesthouse in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 bath,4679636,Mark And Shara,,Shafter,37.83717,-122.25739,Entire home/apt,110,1,520,2020-03-10,4.57,1,0,0,
905800,Home in Oakland · 2 bedrooms · 2 beds · 2 baths,4846568,Mark & Ashby,,Piedmont Avenue,37.82795,-122.24861,Entire home/apt,100,30,0,,,1,0,0,
916790,Home in Oakland · ★4.95 · 1 bedroom · 2 beds · 1 shared bath,4922344,Victoria,,Bushrod,37.85094,-122.26846,Private room,68,1,138,2023-09-13,1.08,1,49,11,
931520,Home in Oakland · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,5017482,Pamela And Richard,,Piedmont Avenue,37.83044,-122.25424,Private room,88,2,206,2023-08-07,1.64,2,108,3,
972802,Home in Oakland · ★4.90 · 3 bedrooms · 4 beds · 2 baths,149121,Sarah,,Upper Rockridge,37.84064,-122.22655,Entire home/apt,310,30,29,2022-06-24,0.23,1,273,0,
994269,Home in Oakland · ★4.79 · 4 bedrooms · 4 beds · 4 baths,5461211,Amy,,Piedmont Pines,37.82897,-122.18938,Entire home/apt,490,3,30,2023-08-06,0.24,1,253,2,
1004408,Condo in Oakland · ★4.60 · 1 bedroom · 3 beds · 1 bath,5357560,Linda,,Adams Point,37.80936,-122.25835,Entire home/apt,110,30,5,2021-05-05,0.04,1,365,0,
1041951,Home in Oakland · 5 bedrooms · 4 beds · 3 baths,5735798,Mpal,,Lakeshore,37.81496,-122.23444,Entire home/apt,212,30,0,,,1,270,0,
1080469,Home in Berkeley · 3 bedrooms · 4 beds · 2.5 baths,5942950,Jules,,Claremont,37.85895,-122.23744,Entire home/apt,300,180,0,,,1,0,0,
1164114,Guest suite in Oakland · ★4.98 · 1 bedroom · 1 bed · 1 bath,6376595,George & Colleen,,Sequoyah,37.76864,-122.13648,Entire home/apt,185,2,433,2023-04-04,3.91,1,10,9,
1168405,Home in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 bath,6398930,Stephanie,,Santa Fe,37.839237213134766,-122.27417755126953,Entire home/apt,104,5,53,2023-07-24,0.42,3,352,1,
1189971,Guest suite in Oakland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,5018883,Chris,,Redwood Heights,37.79345,-122.18118,Entire home/apt,99,3,45,2023-07-23,0.36,2,111,3,
1197379,Guest suite in Oakland · ★4.89 · 1 bedroom · 1 bed · 1 bath,3046829,Edward,,Shafter,37.84274,-122.25274,Entire home/apt,123,2,440,2023-06-24,3.53,1,3,28,
1251055,Home in Oakland · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,6816758,Maria,,Redwood Heights,37.79135,-122.18273,Entire home/apt,400,3,22,2023-08-07,0.82,1,0,7,
1251639,Guesthouse in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,407399,Louise,,Golden Gate,37.84167,-122.28449,Private room,70,2,377,2023-09-11,3.06,2,84,28,
1252623,Loft in Oakland · ★4.85 · 1 bedroom · 2 beds · 1 private bath,3994305,Sudha,,South Kennedy Tract,37.77291,-122.23119,Private room,94,60,56,2020-01-03,0.48,2,365,0,
1255946,Cottage in Oakland · ★4.75 · 3 bedrooms · 3 beds · 2 baths,6841310,Sue,,Skyline-Hillcrest Estates,37.8001,-122.16285,Entire home/apt,400,2,68,2023-06-18,0.76,1,338,7,
1279425,Home in Oakland · 2 bedrooms · 1 bed · 1.5 baths,6962145,Laura,,Redwood Heights,37.78977,-122.18588,Entire home/apt,150,2,0,,,1,363,0,
1280992,Home in Oakland · ★4.93 · 1 bedroom · 1 bed · 1.5 shared baths,6970531,Zoe,,Bushrod,37.85027,-122.26662,Private room,51,2,168,2023-08-15,1.37,3,334,28,
1287662,Guest suite in Emeryville · ★4.94 · 1 bedroom · 1 bed · 1 bath,4624994,Albena,,Golden Gate,37.83837,-122.28464,Entire home/apt,165,3,229,2023-09-16,1.85,6,270,13,
1315776,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3595599,Ann,,Oakmore,37.81172,-122.20629,Private room,55,1,12,2019-07-12,0.16,2,264,0,
1331360,Home in Berkeley · ★4.60 · 1 bedroom · 1 bed · 1 bath,6723674,Paula,,Upper Rockridge,37.84902,-122.24184,Private room,80,14,10,2015-04-12,0.08,1,313,0,
1353070,Home in Oakland · ★4.92 · 1 bedroom · 1 bed · 2 baths,7344668,Judy,,Piedmont Avenue,37.83123,-122.25309,Private room,77,2,144,2023-08-24,1.17,1,148,18,
1370751,Home in Oakland · ★4.82 · 2 bedrooms · 2 beds · 1 bath,3996039,Wanda,,Glenview,37.8038,-122.22456,Entire home/apt,170,7,45,2023-04-30,0.37,2,311,2,
1374864,Guest suite in Oakland · ★4.82 · 1 bedroom · 1 bed · 1 bath,7450071,Mally,,Oakmore,37.81937,-122.20665,Entire home/apt,73,6,23,2023-07-21,0.19,1,87,2,
1393344,Condo in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,7531856,Fatme,,Old City-Produce And Waterfront,37.80127,-122.27535,Entire home/apt,110,6,6,2023-07-31,0.24,1,28,1,
1412799,Home in Oakland · ★4.89 · 3 bedrooms · 3 beds · 2 baths,7616345,Manuel,,Oakmore,37.80834,-122.21193,Entire home/apt,195,3,134,2020-06-10,1.10,1,0,0,
1451237,Rental unit in Oakland · ★4.72 · 1 bedroom · 1 bed · 1 bath,3383432,Pamela,,Crocker Highland,37.81292,-122.23473,Entire home/apt,111,3,67,2020-02-20,0.55,1,342,0,
1456375,Guest suite in Oakland · ★4.79 · 2 bedrooms · 3 beds · 1 bath,7810591,Joe,,Merriwood,37.84068,-122.21211,Entire home/apt,113,1,630,2023-09-04,5.22,2,315,38,
1467440,Rental unit in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 bath,7860282,Tawnya,,Longfellow,37.83197,-122.26973,Entire home/apt,105,14,202,2023-09-15,1.72,1,0,3,
1484136,Guesthouse in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 bath,7940215,Robert,,Oakmore,37.80413,-122.21065,Entire home/apt,150,10,29,2022-10-09,0.24,1,351,1,
1500134,Home in Oakland · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,6970531,Zoe,,Bushrod,37.84905,-122.26658,Private room,63,2,100,2023-08-22,0.85,3,0,15,
1504107,Rental unit in Oakland · ★4.67 · 1 bedroom · 1 bed · 1 bath,8036224,Mike,,Cleveland Heights,37.80751,-122.24395,Entire home/apt,55,15,69,2023-09-02,0.56,1,292,7,
1505361,Guest suite in Berkeley · ★4.86 · 2 bedrooms · 2 beds · 2 baths,7056943,Chris,,Claremont,37.85769,-122.23717,Entire home/apt,247,2,242,2023-08-24,1.97,2,161,29,
1515858,Home in Oakland · ★4.82 · 3 bedrooms · 3 beds · 2.5 baths,8072827,Susan,,Adams Point,37.81194,-122.25247,Entire home/apt,325,7,58,2020-02-21,0.52,1,266,0,
1537027,Rental unit in Oakland · ★4.83 · 1 bedroom · 2 beds · 1 bath,6722695,E.J. Blumberg,,Lakeshore,37.81702,-122.23675,Entire home/apt,250,30,20,2015-10-02,0.17,26,364,0,
1551904,Home in Oakland · ★4.80 · 1 bedroom · 1 bed · 1 private bath,3654316,Suellen,,Longfellow,37.82953,-122.27458,Private room,94,2,242,2023-05-31,1.98,4,238,2,
1575021,Rental unit in Oakland · ★4.81 · 1 bedroom · 1 bed · 1 bath,8372244,Maria,,Grand Lake,37.81646,-122.25047,Entire home/apt,138,1,221,2020-06-21,1.85,1,254,0,
1583317,Home in Berkeley · ★4.80 · 1 bedroom · 1 bed · 1 bath,8122672,Brian,,Paradise Park,37.84826,-122.28344,Private room,47,4,73,2023-08-12,0.62,1,247,14,
1613352,Condo in Oakland · ★4.84 · 1 bedroom · 1 bed · 2 baths,7121069,Lucia,,Woodland,37.75141,-122.18616,Private room,62,1,222,2023-08-18,1.99,3,365,7,
1615052,Home in Berkeley · ★4.87 · 1 bedroom · 1 bed · 1 private bath,6136664,Dan & Traci,,Fairview Park,37.85281,-122.25686,Private room,89,2,701,2023-09-15,5.80,2,291,95,
1640040,Condo in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 private bath,4888344,Regina,,Downtown,37.80495,-122.27605,Private room,60,3,420,2023-09-04,3.48,1,139,24,
1641978,Home in Oakland · ★4.74 · 3 bedrooms · 3 beds · 1 bath,4110624,Jana,,Sequoyah,37.76214,-122.14691,Entire home/apt,309,2,38,2023-06-25,0.38,1,69,4,
1646062,Guest suite in Emeryville · ★4.80 · 1 bedroom · 1 bed · 1 bath,4624994,Albena,,Golden Gate,37.83807,-122.28293,Entire home/apt,250,3,20,2020-10-24,0.17,6,136,0,
1659839,Rental unit in Oakland · ★4.73 · Studio · 1 bed · 1 bath,6722695,E.J. Blumberg,,Lakeshore,37.81618,-122.23746,Entire home/apt,86,14,52,2023-05-09,0.43,26,104,2,
1673795,Home in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,8860261,Christian,,Oak Center,37.80818,-122.2881,Private room,82,1,651,2023-09-13,5.43,1,65,16,
1836896,Home in Oakland · ★4.81 · 2 bedrooms · 1 bed · 1 shared bath,3957198,Laila,,Piedmont Avenue,37.82427,-122.25347,Private room,70,3,27,2019-11-09,0.23,1,260,0,
1854352,Guest suite in Oakland · ★4.93 · 2 bedrooms · 2 beds · 1 bath,7698154,Erin And Josh,,Fairview Park,37.84321,-122.2592,Entire home/apt,229,3,104,2023-07-05,0.87,1,84,3,
1855069,Home in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,9682837,Erika,,Bushrod,37.85001,-122.26743,Private room,63,3,196,2023-08-21,1.64,1,59,20,
1873261,Home in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,9760734,Eric,,Forestland,37.8412,-122.20479,Private room,77,30,30,2018-08-02,0.25,3,359,0,
1876416,Home in Oakland · ★4.99 · 1 bedroom · 1 bed · 1 private bath,7382853,Marie,,Mosswood,37.82717,-122.26276,Private room,68,2,278,2023-09-13,4.69,1,142,68,
1883727,Home in Oakland · ★4.75 · 1 bedroom · 1 bed · 1 bath,9132260,Diana,,Piedmont Pines,37.83207,-122.18558,Entire home/apt,88,3,133,2017-01-23,1.16,1,200,0,
1908936,Home in Oakland · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,9760734,Eric,,Merriwood,37.83911,-122.20601,Private room,68,30,79,2019-10-02,0.66,3,260,0,
1919711,Bungalow in Oakland · ★4.76 · 3 bedrooms · 3 beds · 2 baths,9667769,Jake,,Longfellow,37.83624,-122.27216,Entire home/apt,256,4,93,2023-09-04,0.78,2,281,12,
1936724,Guest suite in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 bath,3136436,Alicia,,Glenview,37.80668,-122.2162,Entire home/apt,70,2,255,2023-08-29,2.31,1,340,44,
1971305,Guesthouse in Oakland · ★4.78 · 1 bedroom · 1 bed · 1 bath,10179855,Justin,,Merriwood,37.84468,-122.21018,Entire home/apt,66,31,59,2023-05-23,0.50,1,321,3,
1995676,Guest suite in Oakland · ★4.93 · 1 bedroom · 1 bed · 1 bath,10285559,Linda,,Piedmont Pines,37.8175,-122.19134,Entire home/apt,145,10,117,2023-03-31,0.98,1,265,2,
2036967,Home in Oakland · ★4.91 · 1 bedroom · 1 bed · 1 bath,3241,Rebecca,,Temescal,37.83619,-122.25961,Private room,75,7,11,2022-10-22,0.09,4,131,2,
2042725,Home in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 bath,5449234,Linda,,Fairview Park,37.84916,-122.25684,Entire home/apt,110,5,75,2023-08-16,0.63,1,315,3,
2060521,Home in Oakland · ★4.60 · 2 bedrooms · 3 beds · 1 bath,10546748,Megan,,Bushrod,37.83919,-122.26551,Entire home/apt,130,3,5,2015-02-27,0.04,1,0,0,
2061850,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,8049342,Nancy,,Lincoln Highlands,37.80366,-122.2016,Private room,45,15,11,2018-05-04,0.11,1,0,0,
2074999,Guesthouse in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,201447,Diana,,Shafter,37.83966,-122.25546,Entire home/apt,196,2,439,2023-09-09,3.73,1,45,50,
2083904,Home in Oakland · ★4.94 · 2 bedrooms · 2 beds · 1 bath,5804996,Emmanuel,,Oakmore,37.80807,-122.21471,Entire home/apt,165,3,16,2022-06-13,0.17,1,260,0,
2102463,Home in Oakland · ★4.75 · 3 bedrooms · 3 beds · 2 baths,115624,Caren,,Merriwood,37.8415,-122.20878,Entire home/apt,225,45,20,2021-12-12,0.18,1,303,0,
2217748,Home in Oakland · 4 bedrooms · 6 beds · 3 baths,11314584,Maria Fernanda,,Forestland,37.84021,-122.19898,Entire home/apt,295,5,1,2014-08-13,0.01,1,359,0,
2276882,Home in Oakland · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,11626098,Jon,,Bushrod,37.84655,-122.26714,Private room,70,1,110,2023-07-30,0.96,1,89,10,
2305148,Home in Oakland · 1 bedroom · 1 bed · 1 bath,2825083,Hadar,,Golden Gate,37.83851,-122.28357,Entire home/apt,160,5,1,2022-09-26,0.08,1,352,1,
2396712,Home in Oakland · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,12244168,Karin,,Oakmore,37.81003,-122.21205,Private room,64,24,74,2022-12-03,0.65,2,359,1,
2412769,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,3241,Rebecca,,Temescal,37.83387,-122.26151,Private room,70,5,3,2023-02-24,0.03,4,121,1,
2439442,Home in Oakland · 3 bedrooms · 3 beds · 3 shared baths,12470033,Ashley,,Longfellow,37.82951,-122.27775,Private room,80,1,0,,,1,362,0,
2441955,Guest suite in Oakland · ★5.0 · 1 bedroom · 2 beds · 1 bath,4318329,Doug And Krista,,Bushrod,37.84791,-122.26289,Entire home/apt,129,2,67,2023-08-24,3.81,1,34,40,
2442776,Guest suite in Oakland · ★4.88 · 1 bedroom · 1 bed · 1 bath,763380,Terri,,Grand Lake,37.81694,-122.24704,Entire home/apt,125,4,269,2023-09-04,2.36,1,109,13,
2448203,Home in Oakland · ★4.80 · 1 bedroom · 1 bed · 1 private bath,12520821,Ruth,,Glenview,37.804893,-122.224312,Private room,75,1,199,2023-04-17,1.76,2,0,11,
2501305,Guest suite in Oakland · ★4.93 · Studio · 2 beds · 1 bath,5940634,Grace And Lucia,,Glenview,37.811,-122.21906,Entire home/apt,100,2,425,2023-09-14,3.68,1,289,51,
2599217,Guest suite in Oakland · ★4.80 · 1 bedroom · 1 bed · 1 bath,12191702,Faheem,,Merriwood,37.8403,-122.21008,Entire home/apt,79,10,11,2016-06-06,0.10,2,4,0,
2600487,Home in Oakland · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,3975987,Amanda,,Upper Dimond,37.80296,-122.20793,Entire home/apt,375,3,26,2023-05-15,0.23,2,0,2,
2645093,Bungalow in Oakland · ★4.85 · 1 bedroom · 1 bed · 1 private bath,13542415,Leanne,,Glenview,37.81183,-122.21957,Private room,79,3,61,2023-04-17,0.61,1,365,4,
2653223,Rental unit in Oakland · ★4.78 · 1 bedroom · 1 bed · 1 bath,13581757,Whitney,,Shafter,37.83574,-122.25457,Entire home/apt,98,2,82,2023-03-06,0.74,1,284,8,
2702280,Tiny home in Oakland · ★4.97 · 4 beds · 1 bath,3975987,Amanda,,Upper Dimond,37.80233,-122.21015,Entire home/apt,135,2,265,2023-09-03,2.34,2,324,33,
2795108,Guesthouse in Oakland · ★4.77 · 1 bedroom · 1 bed · 1 bath,3654316,Suellen,,Longfellow,37.83,-122.27602,Entire home/apt,104,2,242,2023-08-14,2.11,4,352,11,
2919297,Rental unit in Oakland · ★4.96 · 1 bedroom · 1 bed · 1 bath,12765908,Joan,,Grand Lake,37.82143,-122.25085,Private room,90,1,286,2023-09-07,2.51,1,358,39,
3022039,Home in Oakland · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,15400306,Lisa,,Lakeshore,37.81461,-122.23442,Entire home/apt,420,4,8,2021-07-21,0.08,1,266,0,
